timestamp,side,price,amount,cost
2025-05-21T08:15:25.455977,buy,169.32,0.059,9.98988
2025-05-21T08:15:36.072322,buy,169.32,0.059,9.98988
2025-05-21T08:15:45.344318,buy,169.33,0.059,9.99047
2025-05-21T08:15:55.278015,buy,169.5,0.059,10.000499999999999
2025-05-21T08:16:04.928270,buy,169.5,0.059,10.000499999999999
2025-05-21T08:16:15.252023,buy,169.25,0.059,9.98575
2025-05-21T08:16:24.853208,buy,169.18,0.059,9.98162
2025-05-21T08:16:34.876118,buy,169.18,0.059,9.98162
2025-05-21T08:16:45.147591,buy,169.18,0.059,9.98162
2025-05-21T08:16:54.466729,buy,169.14,0.059,9.979259999999998
2025-05-21T08:17:05.020926,buy,169.14,0.059,9.979259999999998
2025-05-21T08:17:14.936695,buy,169.12,0.059,9.97808
2025-05-21T08:17:24.716006,buy,169.13,0.059,9.97867
2025-05-21T08:17:34.568464,buy,169.13,0.059,9.97867
2025-05-21T08:17:44.592315,buy,169.1,0.059,9.976899999999999
2025-05-21T08:17:55.077799,buy,169.12,0.059,9.97808
2025-05-21T08:18:04.457327,buy,169.04,0.059,9.97336
2025-05-21T08:18:14.954350,buy,169.01,0.059,9.971589999999999
2025-05-21T08:18:24.822467,buy,168.98,0.059,9.969819999999999
2025-05-21T08:18:35.739869,buy,168.98,0.059,9.969819999999999
2025-05-21T08:18:46.389377,buy,168.98,0.059,9.969819999999999
2025-05-21T08:18:56.417696,buy,168.59,0.059,9.94681
2025-05-21T08:19:06.972127,buy,168.59,0.059,9.94681
2025-05-21T08:19:16.703290,buy,168.64,0.059,9.94976
2025-05-21T08:19:27.087851,buy,168.64,0.059,9.94976
2025-05-21T08:19:38.101105,buy,168.69,0.059,9.95271
2025-05-21T08:19:48.802029,buy,168.73,0.059,9.95507
2025-05-21T08:19:58.913074,buy,168.73,0.059,9.95507
2025-05-21T08:20:09.528743,sell,168.71,1.888,318.52448
2025-05-21T08:21:08.848539,buy,168.68,0.059,9.95212
2025-05-21T08:21:19.521500,buy,168.68,0.059,9.95212
2025-05-21T08:21:30.059654,buy,168.68,0.059,9.95212
2025-05-21T08:21:39.844237,buy,168.68,0.059,9.95212
2025-05-21T08:21:49.748675,buy,168.68,0.059,9.95212
2025-05-21T08:21:59.814899,buy,168.71,0.059,9.95389
2025-05-21T08:22:11.306622,sell,168.63,0.354,59.69501999999999
2025-05-21T08:23:13.904777,buy,168.71,0.059,9.95389
2025-05-21T08:23:24.528365,sell,168.72,0.059,9.95448
2025-05-21T08:23:35.073553,buy,168.69,0.059,9.95271
2025-05-21T08:23:45.311730,buy,168.69,0.059,9.95271
2025-05-21T08:23:55.568325,buy,168.62,0.059,9.94858
2025-05-21T08:24:04.669500,buy,168.62,0.059,9.94858
2025-05-21T08:24:15.419760,sell,168.56,0.236,39.780159999999995
2025-05-21T08:24:25.344544,buy,168.59,0.059,9.94681
2025-05-21T08:24:35.388049,buy,168.59,0.059,9.94681
2025-05-21T08:24:46.032744,buy,168.59,0.059,9.94681
2025-05-21T08:24:56.888044,buy,168.55,0.059,9.94445
2025-05-21T08:25:06.534056,buy,168.56,0.059,9.945039999999999
2025-05-21T08:25:17.147759,buy,168.56,0.059,9.945039999999999
2025-05-21T08:25:27.103092,buy,168.56,0.059,9.945039999999999
2025-05-21T08:25:37.645771,buy,168.53,0.059,9.94327
2025-05-21T08:25:48.298877,buy,168.52,0.059,9.94268
2025-05-21T08:25:58.259207,buy,168.52,0.059,9.94268
2025-05-21T08:26:09.078040,sell,168.51,0.59,99.42089999999999
2025-05-21T08:26:27.725504,buy,168.68,0.059,9.95212
2025-05-21T08:26:38.570092,sell,168.54,0.059,9.943859999999999
2025-05-21T08:26:48.744171,buy,168.68,0.059,9.95212
2025-05-21T08:26:59.466843,sell,168.72,0.059,9.95448
2025-05-21T08:28:08.049003,buy,168.73,0.059,9.95507
2025-05-21T08:28:17.605634,buy,168.69,0.059,9.95271
2025-05-21T08:28:27.732684,buy,168.72,0.059,9.95448
2025-05-21T08:28:45.146967,buy,168.72,0.059,9.95448
2025-05-21T08:29:03.825595,sell,168.63,0.236,39.796679999999995
2025-05-21T08:30:28.060624,buy,168.7,0.059,9.953299999999999
2025-05-21T08:30:37.870314,buy,168.65,0.059,9.95035
2025-05-21T08:30:48.337686,buy,168.65,0.059,9.95035
2025-05-21T08:30:58.525567,buy,168.65,0.059,9.95035
2025-05-21T08:31:08.547316,buy,168.66,0.059,9.95094
2025-05-21T08:31:18.868005,buy,168.7,0.059,9.953299999999999
2025-05-21T08:31:28.790627,buy,168.83,0.059,9.96097
2025-05-21T08:31:39.066982,buy,168.83,0.059,9.96097
2025-05-21T08:31:48.878073,sell,168.78,0.472,79.66416
2025-05-21T08:33:11.957642,buy,168.75,0.059,9.956249999999999
2025-05-21T08:33:22.452034,buy,168.73,0.059,9.95507
2025-05-21T08:33:32.663687,buy,168.73,0.059,9.95507
2025-05-21T08:33:43.437425,buy,168.72,0.059,9.95448
2025-05-21T08:33:53.683107,buy,168.75,0.059,9.956249999999999
2025-05-21T08:34:03.492018,buy,168.73,0.059,9.95507
2025-05-21T08:34:13.802347,buy,168.74,0.059,9.95566
2025-05-21T08:34:23.701708,buy,168.71,0.059,9.95389
2025-05-21T08:34:34.028070,buy,168.67,0.059,9.951529999999998
2025-05-21T08:34:44.887115,buy,168.57,0.059,9.94563
2025-05-21T08:34:55.638738,buy,168.57,0.059,9.94563
2025-05-21T08:35:05.862680,buy,168.54,0.059,9.943859999999999
2025-05-21T08:35:15.984313,buy,168.6,0.059,9.9474
2025-05-21T08:35:26.868729,buy,168.6,0.059,9.9474
2025-05-21T08:35:36.331806,buy,168.56,0.059,9.945039999999999
2025-05-21T08:35:45.640163,buy,168.56,0.059,9.945039999999999
2025-05-21T08:35:56.172656,buy,168.56,0.059,9.945039999999999
2025-05-21T08:36:06.703409,sell,168.53,1.003,169.03558999999998
2025-05-21T08:38:02.521992,buy,168.53,0.059,9.94327
2025-05-21T08:38:12.760310,buy,168.53,0.059,9.94327
2025-05-21T08:38:23.409757,buy,168.61,0.059,9.94799
2025-05-21T08:38:33.368225,buy,168.63,0.059,9.949169999999999
2025-05-21T08:38:44.071908,buy,168.62,0.059,9.94858
2025-05-21T08:38:54.639894,buy,168.57,0.059,9.94563
2025-05-21T08:39:04.581337,buy,168.59,0.059,9.94681
2025-05-21T08:39:15.326483,sell,168.63,0.413,69.64419
2025-05-21T08:41:12.216011,buy,168.68,0.059,9.95212
2025-05-21T08:41:46.372468,sell,168.67,0.059,9.951529999999998
2025-05-21T08:43:02.841414,buy,168.59,0.059,9.94681
2025-05-21T08:43:12.983019,buy,168.6,0.059,9.9474
2025-05-21T08:43:23.398744,buy,168.48,0.059,9.940319999999998
2025-05-21T08:43:33.264082,buy,168.44,0.059,9.937959999999999
2025-05-21T08:43:43.402433,buy,168.45,0.059,9.93855
2025-05-21T08:43:53.355176,buy,168.41,0.059,9.93619
2025-05-21T08:44:03.572825,buy,168.41,0.059,9.93619
2025-05-21T08:44:14.629742,buy,168.42,0.059,9.936779999999999
2025-05-21T08:44:25.281849,buy,168.48,0.059,9.940319999999998
2025-05-21T08:44:35.739437,buy,168.48,0.059,9.940319999999998
2025-05-21T08:44:45.661373,buy,168.48,0.059,9.940319999999998
2025-05-21T08:44:56.232820,buy,168.49,0.059,9.94091
2025-05-21T08:45:06.754488,sell,168.46,0.708,119.26968
2025-05-21T08:47:36.728335,buy,168.53,0.059,9.94327
2025-05-21T08:47:46.350868,buy,168.56,0.059,9.945039999999999
2025-05-21T08:48:04.441939,buy,168.57,0.059,9.94563
2025-05-21T08:48:15.165604,buy,168.55,0.059,9.94445
2025-05-21T08:48:24.760993,buy,168.56,0.059,9.945039999999999
2025-05-21T08:48:35.008074,buy,168.56,0.059,9.945039999999999
2025-05-21T08:48:45.792462,buy,168.4,0.059,9.935599999999999
2025-05-21T08:48:56.322714,buy,168.39,0.059,9.935009999999998
2025-05-21T08:49:06.396886,buy,168.36,0.059,9.93324
2025-05-21T08:49:16.608977,buy,168.36,0.059,9.93324
2025-05-21T08:49:26.679304,buy,168.36,0.059,9.93324
2025-05-21T08:49:36.443446,buy,168.39,0.059,9.935009999999998
2025-05-21T08:49:47.223686,buy,168.41,0.059,9.93619
2025-05-21T08:49:57.779349,buy,168.46,0.059,9.93914
2025-05-21T08:50:07.737846,sell,168.41,0.826,139.10665999999998
2025-05-21T08:51:30.555225,buy,168.39,0.059,9.935009999999998
2025-05-21T08:51:41.412176,buy,168.38,0.059,9.93442
2025-05-21T08:51:51.545751,buy,168.41,0.059,9.93619
2025-05-21T08:52:01.443282,buy,168.41,0.059,9.93619
2025-05-21T08:52:12.316842,buy,168.43,0.059,9.93737
2025-05-21T08:52:22.246389,buy,168.45,0.059,9.93855
2025-05-21T08:52:32.921178,buy,168.45,0.059,9.93855
2025-05-21T08:52:43.673353,buy,168.49,0.059,9.94091
2025-05-21T08:52:52.595487,buy,168.52,0.059,9.94268
2025-05-21T08:53:03.120463,buy,168.54,0.059,9.943859999999999
2025-05-21T08:53:13.612963,sell,168.47,0.59,99.39729999999999
2025-05-21T08:54:13.175732,buy,168.41,0.059,9.93619
2025-05-21T08:54:23.537704,buy,168.41,0.059,9.93619
2025-05-21T08:54:33.238795,buy,168.42,0.059,9.936779999999999
2025-05-21T08:54:43.385277,buy,168.46,0.059,9.93914
2025-05-21T08:54:52.488767,buy,168.46,0.059,9.93914
2025-05-21T08:55:03.037078,buy,168.45,0.059,9.93855
2025-05-21T08:55:13.777196,buy,168.45,0.059,9.93855
2025-05-21T08:55:24.329379,buy,168.45,0.059,9.93855
2025-05-21T08:55:42.563144,sell,168.45,0.472,79.5084
2025-05-21T08:58:13.020565,buy,168.48,0.059,9.940319999999998
2025-05-21T08:58:23.643778,buy,168.46,0.059,9.93914
2025-05-21T08:58:33.956291,buy,168.46,0.059,9.93914
2025-05-21T08:58:44.329364,buy,168.48,0.059,9.940319999999998
2025-05-21T08:58:53.930144,buy,168.43,0.059,9.93737
2025-05-21T08:59:04.399869,buy,168.39,0.059,9.935009999999998
2025-05-21T08:59:14.155607,buy,168.39,0.059,9.935009999999998
2025-05-21T08:59:24.236939,buy,168.39,0.059,9.935009999999998
2025-05-21T08:59:34.474141,buy,168.41,0.059,9.93619
2025-05-21T08:59:44.598752,buy,168.41,0.059,9.93619
2025-05-21T08:59:54.339973,buy,168.19,0.059,9.92321
2025-05-21T09:00:03.947398,buy,168.15,0.059,9.92085
2025-05-21T09:00:14.193813,buy,168.15,0.059,9.92085
2025-05-21T09:00:24.987108,buy,168.12,0.059,9.91908
2025-05-21T09:00:35.565388,buy,168.09,0.059,9.91731
2025-05-21T09:00:45.406380,buy,168.09,0.059,9.91731
2025-05-21T09:00:55.308593,buy,168.15,0.059,9.92085
2025-05-21T09:01:05.588696,buy,168.14,0.059,9.920259999999999
2025-05-21T09:01:15.682627,buy,168.21,0.059,9.92439
2025-05-21T09:01:26.377511,sell,167.99,1.121,188.31679
2025-05-21T09:02:15.468917,buy,168.13,0.059,9.91967
2025-05-21T09:02:25.588845,buy,168.1,0.059,9.9179
2025-05-21T09:02:35.225124,buy,168.1,0.059,9.9179
2025-05-21T09:02:45.987483,buy,168.03,0.059,9.91377
2025-05-21T09:02:55.224201,buy,168.03,0.059,9.91377
2025-05-21T09:03:05.453009,buy,168.04,0.059,9.914359999999999
2025-05-21T09:03:15.360219,buy,167.94,0.059,9.90846
2025-05-21T09:03:24.715703,buy,167.95,0.059,9.909049999999999
2025-05-21T09:03:35.148411,buy,167.95,0.059,9.909049999999999
2025-05-21T09:03:45.182805,buy,167.95,0.059,9.909049999999999
2025-05-21T09:03:55.174060,buy,168.1,0.059,9.9179
2025-05-21T09:04:05.249150,sell,167.91,0.649,108.97359
2025-05-21T09:04:38.901102,buy,168.19,0.059,9.92321
2025-05-21T09:04:49.790059,sell,168.18,0.059,9.92262
2025-05-21T09:06:30.034830,buy,168.1,0.059,9.9179
2025-05-21T09:06:40.256587,buy,168.1,0.059,9.9179
2025-05-21T09:06:50.873009,buy,168.05,0.059,9.91495
2025-05-21T09:07:01.265840,buy,168.08,0.059,9.91672
2025-05-21T09:07:11.536008,buy,168.06,0.059,9.91554
2025-05-21T09:07:21.751532,buy,168.03,0.059,9.91377
2025-05-21T09:07:32.289788,buy,168.03,0.059,9.91377
2025-05-21T09:07:42.508406,buy,168.03,0.059,9.91377
2025-05-21T09:07:52.491700,buy,167.69,0.059,9.893709999999999
2025-05-21T09:08:03.020582,buy,167.7,0.059,9.8943
2025-05-21T09:08:13.469362,buy,167.75,0.059,9.89725
2025-05-21T09:08:23.340176,buy,167.75,0.059,9.89725
2025-05-21T09:08:33.669366,buy,167.75,0.059,9.89725
2025-05-21T09:08:44.429426,buy,167.79,0.059,9.89961
2025-05-21T09:08:54.731803,buy,167.84,0.059,9.90256
2025-05-21T09:09:05.390349,sell,167.83,0.885,148.52955
2025-05-21T09:11:27.012310,buy,168.36,0.059,9.93324
2025-05-21T09:11:37.108577,sell,168.05,0.059,9.91495
2025-05-21T09:11:47.787884,buy,168.36,0.059,9.93324
2025-05-21T09:11:57.219973,sell,168.09,0.059,9.91731
2025-05-21T09:12:06.917293,buy,168.09,0.059,9.91731
2025-05-21T09:12:17.273379,buy,168.09,0.059,9.91731
2025-05-21T09:12:27.472516,buy,168.09,0.059,9.91731
2025-05-21T09:12:37.762473,buy,168.1,0.059,9.9179
2025-05-21T09:12:48.706117,buy,168.07,0.059,9.916129999999999
2025-05-21T09:12:59.344922,buy,168.06,0.059,9.91554
2025-05-21T09:13:09.822561,buy,168.1,0.059,9.9179
2025-05-21T09:13:20.563035,sell,168.08,0.413,69.41704
2025-05-21T09:13:31.309854,buy,168.11,0.059,9.91849
2025-05-21T09:13:41.070168,buy,168.01,0.059,9.91259
2025-05-21T09:13:51.615854,buy,167.99,0.059,9.91141
2025-05-21T09:14:02.034807,buy,168.0,0.059,9.911999999999999
2025-05-21T09:14:12.889732,buy,168.02,0.059,9.91318
2025-05-21T09:14:23.254647,buy,168.02,0.059,9.91318
2025-05-21T09:14:33.547928,buy,167.98,0.059,9.91082
2025-05-21T09:14:43.234323,buy,167.9893220338983,0.059,9.91137
2025-05-21T09:14:52.948026,buy,167.99,0.059,9.91141
2025-05-21T09:15:03.504850,buy,167.99,0.059,9.91141
2025-05-21T09:15:14.229334,sell,168.0,0.59,99.11999999999999
2025-05-21T09:15:48.328210,buy,167.98,0.059,9.91082
2025-05-21T09:15:57.757886,buy,167.98,0.059,9.91082
2025-05-21T09:16:08.181475,buy,167.99,0.059,9.91141
2025-05-21T09:16:27.136777,sell,167.99,0.177,29.73423
2025-05-21T09:18:54.735957,buy,168.05,0.059,9.91495
2025-05-21T09:19:13.164115,buy,168.03,0.059,9.91377
2025-05-21T09:19:23.676832,buy,167.97,0.059,9.910229999999999
2025-05-21T09:19:33.856098,buy,167.96,0.059,9.90964
2025-05-21T09:19:43.748338,buy,167.95,0.059,9.909049999999999
2025-05-21T09:19:54.092126,buy,167.91,0.059,9.90669
2025-05-21T09:20:04.061481,buy,167.95,0.059,9.909049999999999
2025-05-21T09:20:13.438679,buy,167.93,0.059,9.907869999999999
2025-05-21T09:20:23.683183,buy,167.93,0.059,9.907869999999999
2025-05-21T09:20:34.038902,buy,167.89,0.059,9.905509999999998
2025-05-21T09:20:44.162855,buy,167.89,0.059,9.905509999999998
2025-05-21T09:20:54.123273,buy,167.89,0.059,9.905509999999998
2025-05-21T09:21:04.651019,buy,167.91,0.059,9.90669
2025-05-21T09:21:23.690276,buy,167.9,0.059,9.9061
2025-05-21T09:21:34.513895,buy,167.9,0.059,9.9061
2025-05-21T09:21:44.889870,buy,167.9,0.059,9.9061
2025-05-21T09:21:56.053403,buy,167.94,0.059,9.90846
2025-05-21T09:22:06.083676,sell,167.88,1.003,168.38363999999999
2025-05-21T09:22:16.839764,buy,167.88,0.059,9.904919999999999
2025-05-21T09:22:27.794604,buy,167.89,0.059,9.905509999999998
2025-05-21T09:22:46.237201,buy,167.89,0.059,9.905509999999998
2025-05-21T09:23:12.445598,buy,167.86,0.059,9.90374
2025-05-21T09:23:22.785912,buy,167.86,0.059,9.90374
2025-05-21T09:23:57.124033,sell,167.99,0.295,49.55705
2025-05-21T09:26:44.287955,buy,168.04,0.059,9.914359999999999
2025-05-21T09:26:54.934546,buy,168.03,0.059,9.91377
2025-05-21T09:27:04.989680,buy,168.07,0.059,9.916129999999999
2025-05-21T09:27:15.723080,buy,168.07,0.059,9.916129999999999
2025-05-21T09:27:26.531507,buy,168.07,0.059,9.916129999999999
2025-05-21T09:27:36.918951,buy,167.99,0.059,9.91141
2025-05-21T09:27:46.741351,buy,167.99,0.059,9.91141
2025-05-21T09:27:57.498117,buy,167.98,0.059,9.91082
2025-05-21T09:28:07.403644,buy,167.98,0.059,9.91082
2025-05-21T09:28:17.410904,buy,167.98,0.059,9.91082
2025-05-21T09:28:28.122428,buy,167.98,0.059,9.91082
2025-05-21T09:28:38.462445,buy,168.01,0.059,9.91259
2025-05-21T09:28:48.901761,buy,167.93,0.059,9.907869999999999
2025-05-21T09:28:59.351051,buy,167.9,0.059,9.9061
2025-05-21T09:29:10.074965,buy,167.85,0.059,9.903149999999998
2025-05-21T09:29:20.646715,buy,167.89,0.059,9.905509999999998
2025-05-21T09:29:30.932149,buy,167.91,0.059,9.90669
2025-05-21T09:29:41.058222,buy,167.88,0.059,9.904919999999999
2025-05-21T09:29:51.636950,buy,167.88,0.059,9.904919999999999
2025-05-21T09:30:01.800880,buy,167.89,0.059,9.905509999999998
2025-05-21T09:30:11.546238,buy,167.89,0.059,9.905509999999998
2025-05-21T09:30:21.589716,buy,167.89,0.059,9.905509999999998
2025-05-21T09:30:31.697947,buy,167.85,0.059,9.903149999999998
2025-05-21T09:30:41.750823,buy,167.89169491525425,0.059,9.90561
2025-05-21T09:31:08.480280,sell,167.9,1.416,237.7464
2025-05-21T09:31:34.472141,buy,167.79,0.059,9.89961
2025-05-21T09:31:45.345308,buy,167.79,0.059,9.89961
2025-05-21T09:31:55.935598,buy,167.79,0.059,9.89961
2025-05-21T09:32:05.617663,buy,167.82,0.059,9.90138
2025-05-21T09:32:16.309996,buy,167.87,0.059,9.90433
2025-05-21T09:32:26.853153,buy,167.84,0.059,9.90256
2025-05-21T09:32:37.568098,buy,167.85,0.059,9.903149999999998
2025-05-21T09:32:47.051192,buy,167.86,0.059,9.90374
2025-05-21T09:32:57.831525,buy,167.86,0.059,9.90374
2025-05-21T09:33:08.592040,sell,167.85,0.531,89.12835
2025-05-21T09:35:04.253266,buy,167.99,0.059,9.91141
2025-05-21T09:35:15.264339,sell,167.9,0.059,9.9061
2025-05-21T09:35:25.887802,buy,167.87,0.059,9.90433
2025-05-21T09:35:36.159423,buy,167.88,0.059,9.904919999999999
2025-05-21T09:35:46.055176,buy,167.9,0.059,9.9061
2025-05-21T09:35:56.260355,buy,167.95,0.059,9.909049999999999
2025-05-21T09:36:06.767769,sell,167.94,0.236,39.63384
2025-05-21T09:36:25.609545,buy,167.92,0.059,9.907279999999998
2025-05-21T09:36:51.743145,sell,167.97,0.059,9.910229999999999
2025-05-21T09:40:09.375498,buy,168.16,0.059,9.921439999999999
2025-05-21T09:40:11.302255,buy,168.09,0.059,9.91731
2025-05-21T09:40:21.605206,buy,168.09,0.059,9.91731
2025-05-21T09:40:24.000481,buy,168.09,0.059,9.91731
2025-05-21T09:40:33.621973,buy,168.12,0.059,9.91908
2025-05-21T09:40:35.691392,buy,168.12,0.059,9.91908
2025-05-21T09:40:45.940179,buy,168.15,0.059,9.92085
2025-05-21T09:40:47.893893,buy,168.15,0.059,9.92085
2025-05-21T09:40:57.328961,buy,168.15,0.059,9.92085
2025-05-21T09:40:58.987691,buy,168.14,0.059,9.920259999999999
2025-05-21T09:41:09.459825,sell,168.13,0.59,99.19669999999999
2025-05-21T09:41:20.519572,buy,167.97,0.059,9.910229999999999
2025-05-21T09:41:31.276722,buy,167.91,0.059,9.90669
2025-05-21T09:41:42.047789,buy,167.91,0.059,9.90669
2025-05-21T09:41:51.938001,buy,167.92,0.059,9.907279999999998
2025-05-21T09:42:01.694261,buy,167.77,0.059,9.89843
2025-05-21T09:42:11.472247,buy,167.74,0.059,9.89666
2025-05-21T09:42:21.986680,buy,167.73,0.059,9.896069999999998
2025-05-21T09:42:32.637755,buy,167.71,0.059,9.89489
2025-05-21T09:42:42.632721,buy,167.71,0.059,9.89489
2025-05-21T09:42:52.995068,buy,167.69,0.059,9.893709999999999
2025-05-21T09:43:02.702605,buy,167.63,0.059,9.89017
2025-05-21T09:43:12.669251,sell,167.62,0.649,108.78538
2025-05-21T09:43:14.639943,buy,167.63,0.059,9.89017
2025-05-21T09:43:24.934342,sell,167.59,0.059,9.88781
2025-05-21T09:43:27.243557,buy,167.7,0.059,9.8943
2025-05-21T09:43:38.660960,sell,167.67,0.059,9.892529999999999
2025-05-21T09:43:40.310190,buy,167.69,0.059,9.893709999999999
2025-05-21T09:43:50.651114,sell,167.54,0.059,9.88486
2025-05-21T09:43:53.205298,buy,167.58864406779662,0.059,9.88773
2025-05-21T09:44:03.472496,sell,167.55,0.059,9.88545
2025-05-21T09:44:04.916775,buy,167.56,0.059,9.88604
2025-05-21T09:44:15.143041,buy,167.56,0.059,9.88604
2025-05-21T09:44:25.768939,buy,167.59,0.059,9.88781
2025-05-21T09:44:36.420093,buy,167.59,0.059,9.88781
2025-05-21T09:44:46.250480,buy,167.59,0.059,9.88781
2025-05-21T09:44:56.881740,buy,167.59,0.059,9.88781
2025-05-21T09:45:06.625583,sell,167.53,0.354,59.30562
2025-05-21T09:45:16.456092,buy,167.55,0.059,9.88545
2025-05-21T09:45:26.695103,buy,167.54,0.059,9.88486
2025-05-21T09:45:37.396727,buy,167.54,0.059,9.88486
2025-05-21T09:45:47.583789,buy,167.49,0.059,9.88191
2025-05-21T09:45:57.210247,buy,167.49,0.059,9.88191
2025-05-21T09:46:06.601709,buy,167.58,0.059,9.887220000000001
2025-05-21T09:46:16.460332,buy,167.48,0.059,9.881319999999999
2025-05-21T09:46:26.877107,buy,167.44,0.059,9.87896
2025-05-21T09:46:36.846128,buy,167.42,0.059,9.87778
2025-05-21T09:46:47.014838,buy,167.42,0.059,9.87778
2025-05-21T09:46:57.111412,buy,167.48,0.059,9.881319999999999
2025-05-21T09:47:07.247078,buy,167.53,0.059,9.884269999999999
2025-05-21T09:47:17.643719,sell,167.56,0.708,118.63248
2025-05-21T09:47:28.174959,buy,167.65,0.059,9.89135
2025-05-21T09:47:39.093703,sell,167.3,0.059,9.8707
2025-05-21T09:49:10.740206,buy,167.62,0.059,9.88958
2025-05-21T09:49:20.378431,buy,167.57,0.059,9.886629999999998
2025-05-21T09:49:30.660443,buy,167.57,0.059,9.886629999999998
2025-05-21T09:49:40.955701,buy,167.57,0.059,9.886629999999998
2025-05-21T09:49:50.680032,buy,167.57,0.059,9.886629999999998
2025-05-21T09:50:01.019399,buy,167.57,0.059,9.886629999999998
2025-05-21T09:50:11.417541,sell,167.55,0.354,59.3127
2025-05-21T09:50:21.909209,buy,167.56,0.059,9.88604
2025-05-21T09:50:48.847162,sell,167.6,0.059,9.888399999999999
2025-05-21T09:51:07.686566,buy,167.6,0.059,9.888399999999999
2025-05-21T09:51:18.126452,sell,167.54,0.059,9.88486
2025-05-21T09:51:27.726949,buy,167.56,0.059,9.88604
2025-05-21T09:51:37.794442,buy,167.67,0.059,9.892529999999999
2025-05-21T09:51:48.551396,sell,167.65,0.118,19.7827
2025-05-21T09:52:32.488837,buy,167.76,0.059,9.897839999999999
2025-05-21T09:52:42.867334,sell,167.41,0.059,9.877189999999999
2025-05-21T09:52:52.348873,buy,167.76,0.059,9.897839999999999
2025-05-21T09:53:02.682635,sell,167.41,0.059,9.877189999999999
2025-05-21T09:55:23.204279,buy,167.76,0.059,9.897839999999999
2025-05-21T09:55:33.312506,buy,167.73,0.059,9.896069999999998
2025-05-21T09:55:43.489163,buy,167.75,0.059,9.89725
2025-05-21T09:55:53.475214,buy,167.77,0.059,9.89843
2025-05-21T09:56:02.890762,buy,167.81,0.059,9.900789999999999
2025-05-21T09:56:13.658006,sell,167.78,0.295,49.4951
2025-05-21T09:56:24.143162,buy,167.78,0.059,9.89902
2025-05-21T09:56:34.547225,buy,167.77,0.059,9.89843
2025-05-21T09:56:44.549543,buy,167.77,0.059,9.89843
2025-05-21T09:56:55.203716,buy,167.77,0.059,9.89843
2025-05-21T09:57:05.549943,buy,167.77,0.059,9.89843
2025-05-21T09:57:16.018008,sell,167.76,0.295,49.4892
2025-05-21T09:57:26.196253,buy,167.8,0.059,9.9002
2025-05-21T09:57:36.596244,sell,167.76,0.059,9.897839999999999
2025-05-21T09:57:47.658008,buy,167.82,0.059,9.90138
2025-05-21T09:57:57.816647,sell,167.77,0.059,9.89843
2025-05-21T09:58:23.293286,buy,167.75,0.059,9.89725
2025-05-21T09:58:34.146392,buy,167.77,0.059,9.89843
2025-05-21T09:58:45.096656,sell,167.76,0.118,19.795679999999997
2025-05-21T09:58:55.851815,buy,167.78,0.059,9.89902
2025-05-21T09:59:06.513670,sell,167.77,0.059,9.89843
2025-05-21T10:00:12.266012,buy,167.8,0.059,9.9002
2025-05-21T10:00:22.418188,sell,167.81,0.059,9.900789999999999
2025-05-21T10:00:49.929953,buy,167.8,0.059,9.9002
2025-05-21T10:01:00.910735,sell,167.77,0.059,9.89843
2025-05-21T10:01:11.415199,buy,167.8,0.059,9.9002
2025-05-21T10:01:22.085866,sell,167.79,0.059,9.89961
2025-05-21T10:02:05.303396,buy,167.82,0.059,9.90138
2025-05-21T10:02:08.070738,sell,167.81,0.059,9.900789999999999
2025-05-21T10:02:18.813745,buy,167.82,0.059,9.90138
2025-05-21T10:02:28.556712,buy,167.82,0.059,9.90138
2025-05-21T10:02:30.285019,sell,167.72,0.118,19.79096
2025-05-21T10:02:40.888492,buy,167.64,0.059,9.890759999999998
2025-05-21T10:02:51.189775,buy,167.59,0.059,9.88781
2025-05-21T10:03:01.619510,buy,167.59,0.059,9.88781
2025-05-21T10:03:11.087505,buy,167.57,0.059,9.886629999999998
2025-05-21T10:03:21.196410,buy,167.65,0.059,9.89135
2025-05-21T10:03:31.417855,buy,167.65,0.059,9.89135
2025-05-21T10:03:41.210236,buy,167.77,0.059,9.89843
2025-05-21T10:03:51.289622,buy,167.77,0.059,9.89843
2025-05-21T10:04:01.317246,buy,167.79,0.059,9.89961
2025-05-21T10:04:11.826436,sell,167.78,0.531,89.09118000000001
2025-05-21T10:04:21.270254,buy,167.86,0.059,9.90374
2025-05-21T10:04:24.361255,sell,167.85,0.059,9.903149999999998
2025-05-21T10:04:34.810870,buy,167.88,0.059,9.904919999999999
2025-05-21T10:04:37.159748,sell,167.87,0.059,9.90433
2025-05-21T10:04:47.726143,buy,167.91,0.059,9.90669
2025-05-21T10:04:49.856096,sell,167.87,0.059,9.90433
2025-05-21T10:05:00.225906,buy,167.93,0.059,9.907869999999999
2025-05-21T10:05:02.077971,sell,167.92,0.059,9.907279999999998
2025-05-21T10:05:45.421425,buy,167.76,0.059,9.897839999999999
2025-05-21T10:05:54.672118,buy,167.76,0.059,9.897839999999999
2025-05-21T10:06:05.324765,buy,167.76,0.059,9.897839999999999
2025-05-21T10:06:15.571329,buy,167.76,0.059,9.897839999999999
2025-05-21T10:06:25.304101,buy,167.72,0.059,9.89548
2025-05-21T10:06:34.847111,buy,167.69,0.059,9.893709999999999
2025-05-21T10:06:45.053908,buy,167.69,0.059,9.893709999999999
2025-05-21T10:06:55.392499,buy,167.69,0.059,9.893709999999999
2025-05-21T10:07:05.522256,buy,167.69,0.059,9.893709999999999
